case_id,phone_hash,bank_hash,upi_hash,sim_hash,vehicle_hash,weapon_type,digital_artifact_hash
"KA-202508-030993","PH-CA8B272D8D","BK-A60BFE7FCF","UPI-1782892CA5","SIM-ED1DB4C52E","","","DA-B1BFDB7E12"
"KA-202508-030996","PH-68F238DCFE","BK-48B72DF8D4","UPI-A43BE2A0A3","SIM-0B6CD7847F","","","DA-17F4D1A2C4"
"KA-202508-030999","PH-29C0BA7730","BK-9D3AD2EADE","UPI-1ED1EC7C2E","SIM-EDF1585757","","","DA-99A845F1EE"
"KA-202508-031002","PH-33BAFDC1CF","BK-529B54151A","UPI-F55B3814A5","SIM-1C58220F98","","","DA-F8CA8C692E"
"KA-202508-031005","PH-A5CC01944A","BK-525F65E2A6","UPI-9B55FEE87B","SIM-A2C9989465","","","DA-9D71455CD4"
"KA-202508-031008","PH-3E9F06F5EF","BK-C956EE217E","UPI-3A3D1485E8","SIM-A6BE798765","","","DA-A025356C78"
"KA-202508-031011","PH-4DFD67FA9D","BK-311775E1E8","UPI-FEDB15F3BF","SIM-6ECEABF813","","","DA-8350F8276E"
"KA-202508-031014","PH-681082BEE4","BK-9B1BEF9CFF","UPI-C9E779326B","SIM-E43926120D","","","DA-3B3DA65BA8"
"KA-202508-031017","PH-FFA20A10DA","BK-AC049A73CC","UPI-0DE445C6E5","SIM-319C61D3B5","","","DA-60C5E00BC5"
"KA-202508-031020","PH-0D860D61E8","BK-5216E75D38","UPI-66AF055C36","SIM-135D484694","","","DA-80F5791B40"
"KA-202508-031023","PH-BE6B6A184B","BK-65CF285BF1","UPI-88F77846A8","SIM-93E79B0506","","","DA-45B72585E5"
"KA-202508-031026","PH-B86F39A22D","BK-8238D87471","UPI-EB720B0DA5","SIM-12CFEDAF5D","","","DA-F44DDD8C26"
"KA-202508-031029","PH-056E1D81B3","BK-E2DCAECC36","UPI-61683220FA","SIM-BDBB2963F4","","","DA-7B4DBD4426"
"KA-202508-031032","PH-08229AC151","BK-50877B077F","UPI-94F1E337C1","SIM-C94D839E16","","","DA-D5C1810C15"
"KA-202508-031035","PH-B0D520E9D0","BK-4A1D2987EE","UPI-94E9D85F56","SIM-9AD368EE2B","","","DA-6E6006462F"
"KA-202508-031038","PH-2FBF68B76C","BK-7ED83A0467","UPI-209CE33C42","SIM-460E3B4CBE","","","DA-D5D4CA2330"
"KA-202508-031041","PH-D4A8354642","BK-82A7389813","UPI-6F3DBCF8ED","SIM-3EE4558B2A","","","DA-8FE00309A1"
"KA-202508-031044","PH-23C260553E","BK-F66F673C04","UPI-5417148AB0","SIM-A7A1710D86","","","DA-D1924CAB66"
"KA-202508-031047","PH-BD771C18AE","BK-FE4AF08933","UPI-842DF04AA0","SIM-7DC5281C59","","","DA-E521E5B816"
"KA-202508-031050","PH-AF9DCDF593","BK-3FA3330BC9","UPI-0E41D423DA","SIM-0E5CCCFDEB","","","DA-FA2798FBE4"
"KA-202508-031053","PH-4FC960E963","BK-1E7C761A12","UPI-D00AB60D35","SIM-06C5392E6E","","","DA-7E607E5D9A"
"KA-202508-031056","PH-31583F1794","BK-052DBDD4AB","UPI-937628B958","SIM-06D45DD757","","","DA-56E6D9E6EE"
"KA-202508-031059","PH-22DFCB30AC","BK-64F11E35D3","UPI-983BA7DD4E","SIM-79A80E5587","","","DA-5B4BE0B7B7"
"KA-202508-031062","PH-40735FBF86","BK-679E0FAFEE","UPI-1EE70D7D7F","SIM-9A0C7CE72D","","","DA-EA617638B3"
"KA-202508-031065","PH-19C018C0F8","BK-381D78E8E0","UPI-2C12B5D210","SIM-ED532C37F6","","","DA-2AEF911570"
"KA-202508-031068","PH-3DDA0B8CE9","BK-89D64A17E6","UPI-D73E2A8D04","SIM-498BB6A63F","","","DA-F4A651CABB"
"KA-202508-031071","PH-0A7FCEECA1","BK-C053AB7BD3","UPI-C388FBCB57","SIM-14AEB7401F","","","DA-976EFC19C0"
"KA-202508-031074","PH-F21CD0B909","BK-A9D4FE8918","UPI-1F16DF00E7","SIM-AFD88B4EB2","","","DA-5AF5F4DDA7"
"KA-202508-031077","PH-12C424692F","BK-77BF93DEF2","UPI-85C23E4799","SIM-4ABB5558C3","","","DA-9672A8849B"
"KA-202508-031080","PH-788FE8B135","BK-5E37A27320","UPI-F272E04F2A","SIM-63913055E3","","","DA-A841142B08"
"KA-202508-031083","PH-530DED4920","BK-3A3821E202","UPI-899499D1DA","SIM-5E1F6EF65B","","","DA-44CF6AF889"
"KA-202508-031086","PH-B07BF75E8C","BK-F6C4BCA111","UPI-753EE45D29","SIM-6FD154A4AB","","","DA-E7DCA34A8C"
"KA-202508-031089","PH-C4C34B15F0","BK-5B09118A82","UPI-7FAF34211C","SIM-C0E4AA0648","","","DA-13BF1E84B9"
"KA-202508-031092","PH-93C57D6D0C","BK-D04F075065","UPI-3E01F09045","SIM-1A74C8143B","","","DA-DBC1310A5E"
"KA-202508-031095","PH-8035582C95","BK-D50493FC13","UPI-86599AA84D","SIM-BC8D85D32A","","","DA-930592E660"
"KA-202508-031098","PH-D8E481F337","BK-49B5443CD6","UPI-FB960FB32C","SIM-A000FD6903","","","DA-359D35EF63"
"KA-202508-031101","PH-2823DC9152","BK-01D402683C","UPI-6CE58BFC04","SIM-075C4BE448","","","DA-E3CB15FA74"
"KA-202508-031104","PH-85FDDB43E8","BK-DE7D333924","UPI-CD6B624418","SIM-E1F088B5BC","","","DA-CD4B85951A"
"KA-202508-031107","PH-219C70E7BC","BK-64E7301523","UPI-85A8ADB0CA","SIM-ED66F00A5B","","","DA-38D6B10F5C"
"KA-202508-031110","PH-AA47A61D72","BK-0C8738CC0A","UPI-DA09C4B4C3","SIM-3F56E5C180","","","DA-73794B73E1"
"KA-202508-031113","PH-D2C7F46B87","BK-D98913B41B","UPI-7E99136EB9","SIM-549594D547","","","DA-08B9D72AEE"
"KA-202508-031116","PH-9C69F15078","BK-5EAB17C444","UPI-025AF2E6FA","SIM-6363F835C9","","","DA-CCF3861DA4"
"KA-202508-031119","PH-4FD72BDFAF","BK-07413A77A6","UPI-98111027AD","SIM-0C37B950E5","","","DA-A1C80A5A1F"
"KA-202508-031122","PH-AE49710F67","BK-9DC02E8707","UPI-6A5C7812E2","SIM-E52566D595","","","DA-E30EFD2400"
"KA-202508-031125","PH-BE1C7B1317","BK-51399AC286","UPI-342076402C","SIM-EC5539CA22","","","DA-B6280036E1"
"KA-202508-031128","PH-0FA862072C","BK-27BCC83E60","UPI-7D7D4846B2","SIM-803B335EF7","","","DA-63E92FC860"
"KA-202508-031131","PH-EFE7382CA9","BK-17CA3685C4","UPI-E36F7F9D53","SIM-9C34518F0D","","","DA-9FA404409A"
"KA-202508-031134","PH-A1E1E48C17","BK-E0E002B0F8","UPI-CE4BCC2391","SIM-503CC4F5A2","","","DA-B45AD3016B"
"KA-202508-031137","PH-C4A8E8F49E","BK-E04867F00E","UPI-ADE79478EE","SIM-3AF2C7AF05","","","DA-14C9209CA1"
"KA-202508-031140","PH-B7CC89DC80","BK-6533C81B6E","UPI-7C96934850","SIM-BCE7ED1E8F","","","DA-A391633A01"
"KA-202508-031143","PH-695C0409B5","BK-71BF0D2B0A","UPI-E7E38530B3","SIM-C244C5A292","","","DA-D3625C9613"
"KA-202508-031146","PH-CD1F2464A7","BK-4010C17201","UPI-9E474A4A42","SIM-CB99412A75","","","DA-72F5F33215"
"KA-202508-031149","PH-FA9F3FEDA8","BK-FA5E1C461E","UPI-DBD6A876AF","SIM-ECEFBF5817","","","DA-701CB69EB7"
"KA-202508-031152","PH-59419CA482","BK-E1135227A0","UPI-29F8790A19","SIM-336500882C","","","DA-4E676C19FB"
"KA-202508-031155","PH-37CD40C453","BK-95CEEB4625","UPI-E50B4DDDDB","SIM-2654B452DF","","","DA-1CD5A01D57"
"KA-202508-031158","PH-0B365E097E","BK-666C150A7F","UPI-F4669E7C73","SIM-CB3F559A82","","","DA-61FFDF4AC4"
"KA-202508-031161","PH-35D1F98B92","BK-C8858C0E0E","UPI-1B20598941","SIM-E56A1CE84E","","","DA-5C37E6F380"
"KA-202508-031164","PH-743CA9AC13","BK-A1FB4A8205","UPI-1B86CED24A","SIM-801AF11273","","","DA-F1E985C5C5"
"KA-202508-031167","PH-FABA36E67A","BK-FFBFEED2E7","UPI-7675323644","SIM-4B5DF46D44","","","DA-3870515A50"
"KA-202508-031170","PH-309E439E78","BK-58A9842DB8","UPI-314B1334E7","SIM-2383D6C821","","","DA-7B30387B13"
"KA-202508-031173","PH-7E7E91AF66","BK-1DC83EFD0E","UPI-C3C9F8967C","SIM-4FD7FE7F8E","","","DA-0846CAC86E"
"KA-202508-031176","PH-81DBDCC304","BK-A71607272E","UPI-285836DCCF","SIM-A03D7FCAC2","","","DA-8613507951"
"KA-202508-031179","PH-D190375A04","BK-36DFB101C5","UPI-BB375F500C","SIM-DD649919BF","","","DA-64F644122E"
"KA-202508-031182","PH-85162B1699","BK-C4BEFAC241","UPI-5A168D9C9F","SIM-FD5F2B7E99","","","DA-F28DE7C665"
"KA-202508-031185","PH-D4E7CE75E2","BK-ECF141E4DE","UPI-0BD7AB4BC4","SIM-CC310A0A35","","","DA-E6AD196EFE"
"KA-202508-031188","PH-F84C83ED66","BK-B7016BA9BE","UPI-2B5248B2B3","SIM-C0AD28B9E3","","","DA-3737FEFBF1"
"KA-202508-031191","PH-CA35A91DD7","BK-BCC7C36204","UPI-8891E5EC7E","SIM-741BEAFBD6","","","DA-AE76031C3E"
"KA-202508-031194","PH-EC3F0F8096","BK-530FEFAAD1","UPI-D7A029ACFE","SIM-8014BC03BD","","","DA-FCFAFA7F11"
"KA-202508-031197","PH-77F796F60E","BK-94146D0ECA","UPI-95EBD82303","SIM-69BDAF6FA3","","","DA-B85F77D307"
"KA-202508-031200","PH-C7DA05FC5C","BK-DBC59ABFCD","UPI-5A069004D4","SIM-3C1B819285","","","DA-264390E322"
"KA-202508-031203","PH-F68E899BE3","BK-28A4B8E18F","UPI-7242E3BDA7","SIM-D2EDF3716F","","","DA-A3AD9F7185"
"KA-202508-031206","PH-4AA3554AAB","BK-4EF9E24550","UPI-9C4957278C","SIM-DA2C1A38A0","","","DA-4B1EC1A043"
"KA-202508-031209","PH-36239B06AE","BK-FA2EE2167A","UPI-62E16B7E51","SIM-40E7C10251","","","DA-D36D3FCE91"
"KA-202508-031212","PH-55312A7A9E","BK-C82EFF0480","UPI-BAF2015C09","SIM-25B93615F2","","","DA-C0D2A71D2B"
"KA-202508-031215","PH-56E0486B3D","BK-EC64C1F539","UPI-5046290DE9","SIM-F7974D55D4","","","DA-3B97B93C24"
"KA-202508-031218","PH-140DC52738","BK-7EC795E550","UPI-099ED95C31","SIM-36E3BFBF86","","","DA-97D2429478"
"KA-202508-031221","PH-58400E6754","BK-F737E6DBD7","UPI-E70ACF7087","SIM-ADAD8C6CD3","","","DA-166306586D"
"KA-202508-031224","PH-ABB849D821","BK-3701F61E80","UPI-A64BC735CA","SIM-FAA2280DA3","","","DA-334B440036"
"KA-202508-031227","PH-E0FF76D0FE","BK-1A1C7E1EE2","UPI-834226FCFE","SIM-C94A6E3153","","","DA-65CE5C1222"
"KA-202508-031230","PH-C7B5782B05","BK-805D25D1A6","UPI-3106ABEC62","SIM-B72184851E","","","DA-CC2C9284F7"
"KA-202508-031233","PH-A0BDE21981","BK-446CE70D68","UPI-D4F18A0F66","SIM-00DF647F3A","","","DA-0495260BE7"
"KA-202508-031236","PH-703E1C4E4C","BK-88EFDD594E","UPI-AA2A2BD21A","SIM-474C239BD7","","","DA-29545527E3"
"KA-202508-031239","PH-CB9DE1334D","BK-F935C639E7","UPI-375FD6EC4F","SIM-B89897AA2D","","","DA-8B18B91D06"
"KA-202508-031242","PH-8695FA022B","BK-C2541DA107","UPI-FF0A222F55","SIM-A49C19F940","","","DA-5C05956661"
"KA-202508-031245","PH-F259566DEA","BK-0AAA75DA8B","UPI-22AAF8949B","SIM-95A1C60690","","","DA-B15C91BBFC"
"KA-202508-031248","PH-B69A708908","BK-652A282846","UPI-C1623998EE","SIM-6197AE6049","","","DA-9B89FB06BE"
"KA-202508-031251","PH-8636B6A05D","BK-C0EE61B2C7","UPI-52FE233088","SIM-052CB72AEF","","","DA-0410D1C399"
"KA-202508-031254","PH-D91ED6E7D6","BK-47F4A7E2FB","UPI-940A3F6089","SIM-922A3A3F42","","","DA-90F6F7219B"
"KA-202508-031257","PH-0050AEF72B","BK-E133C5AD95","UPI-545C6B3115","SIM-E74A02A580","","","DA-662A1B20DE"
"KA-202508-031260","PH-601E065F75","BK-668947504D","UPI-45BE4536F2","SIM-CE7268C1AD","","","DA-EF8D174838"
"KA-202508-031263","PH-928E18EA20","BK-E34946E624","UPI-CC14E93CC8","SIM-E488DF1A02","","","DA-9E1809A3C1"
"KA-202508-031266","PH-B555DE83E5","BK-6EA4595ABB","UPI-6E011EE211","SIM-0A6D698E0C","","","DA-81A75A4528"
"KA-202508-031269","PH-E71B3F4338","BK-C59C4E1CEC","UPI-C3FA4175C8","SIM-0AD3AD614E","","","DA-556DBEEF7D"
"KA-202508-031272","PH-6F130AC5BE","BK-2A50FA9B4E","UPI-D8C8C58109","SIM-E09AAAC4C0","","","DA-9A74473E7C"
"KA-202508-031275","PH-E0A3407D16","BK-55A5B8F244","UPI-48CCE10548","SIM-E34F0A5966","","","DA-EE9CA7632A"
"KA-202508-031278","PH-7DE8BECC9E","BK-155B5DC6BC","UPI-DE3B309F48","SIM-156A2C14D9","","","DA-F5A71A5839"
"KA-202508-031281","PH-7069FAAB10","BK-9C7820A3E8","UPI-7107D44316","SIM-6DF7D44D59","","","DA-C797EC5E19"
"KA-202508-031284","PH-6974B4B7FE","BK-C67160D494","UPI-ABA16CA0D5","SIM-5B6BEA2A54","","","DA-C634695F99"
"KA-202508-031287","PH-95B7D4A974","BK-3B2FFC0AD4","UPI-659EBD0AA7","SIM-C0A3AACB25","","","DA-0A920BFDF1"
"KA-202508-031290","PH-7A0D66163E","BK-0D3383BA71","UPI-44DEE1DCC3","SIM-84C2F519F4","","","DA-6AAAC71BB4"
"KA-202508-031293","PH-62434629B1","BK-4D77A7200D","UPI-8D52F53232","SIM-77FAA7E030","","","DA-CA922111C8"
"KA-202508-031296","PH-B02BE43702","BK-ED3F65688D","UPI-34E62CD942","SIM-0701FE95E9","","","DA-AD4E9F16CB"
"KA-202508-031299","PH-61ECE4B9B1","BK-36DE70A3B4","UPI-42FD950E18","SIM-F057AE0166","","","DA-6AF479D927"
"KA-202508-031302","PH-A7C27B2853","BK-F6979F2C35","UPI-16095EF959","SIM-02B83A35F5","","","DA-24E8CC06F1"
"KA-202508-031305","PH-ABD6517AC2","BK-8931D5E84E","UPI-B6D769FBC2","SIM-FAC089770A","","","DA-5E4AC6B16A"
"KA-202508-031308","PH-D6CC669A71","BK-E504FDE690","UPI-A51F609160","SIM-C6C345C4C1","","","DA-2F6306B642"
"KA-202508-031311","PH-F8B94CB934","BK-5E7120EC48","UPI-926C3811F5","SIM-DC096929B7","","","DA-3985072C7A"
"KA-202508-031314","PH-1B6E15567D","BK-AD55743CC8","UPI-C937C491AA","SIM-2078ADFEA9","","","DA-FE95BCEBBB"
"KA-202508-031317","PH-7562C488EA","BK-ADE17A7FEA","UPI-D05E8B3AAF","SIM-00160C6992","","","DA-D64649848F"
"KA-202508-031320","PH-2136DCA206","BK-402C3B5F25","UPI-3F0C6B0C46","SIM-2FC8FEB1ED","","","DA-999CCCEB49"
"KA-202508-031323","PH-A0D7A72186","BK-89070AF897","UPI-E369BCA2EA","SIM-4CA0DD9F0E","","","DA-D6E510CD75"
"KA-202508-031326","PH-3EE4C56259","BK-393AC7EC99","UPI-0B936F49C3","SIM-21D9DFEFD1","","","DA-1D0788B10D"
"KA-202508-031329","PH-457D51F71B","BK-4160EE4601","UPI-EAB16F735F","SIM-20FA966448","","","DA-00C2464A06"
"KA-202508-031332","PH-5BF5E92DAF","BK-991FEE7DB4","UPI-B04235AC5B","SIM-26981F577A","","","DA-B5FF7DDD5D"
"KA-202508-031335","PH-81CF83CA37","BK-59AD7EE6A5","UPI-918834B186","SIM-8B790BE22C","","","DA-9E2455BDEF"
"KA-202508-031338","PH-89C7779596","BK-6F2A881508","UPI-14026F73EC","SIM-1A30291559","","","DA-DF907BD63F"
"KA-202508-031341","PH-BA5261CBCF","BK-11D7EC52D2","UPI-D3DCE4737F","SIM-6538CCB929","","","DA-4AD592B53A"
"KA-202508-031344","PH-7A36BF0EE3","BK-4009D2D641","UPI-D7FC83EDCE","SIM-068E02723D","","","DA-173504BE1D"
"KA-202508-031347","PH-61DF76AC2A","BK-BBFBE4D9EF","UPI-05F447C319","SIM-5D6294A75E","","","DA-42CBBDFFA6"
"KA-202508-031350","PH-10FCA06722","BK-16736A060A","UPI-9FEF383B04","SIM-3BC96CA160","","","DA-C41AFC5465"
"KA-202508-031353","PH-549DE0B28C","BK-05A60DABE1","UPI-E6CA7B6E88","SIM-1789C8A639","","","DA-1D1DA94FB1"
"KA-202508-031356","PH-8C5E7FEAFC","BK-BDE847C6E5","UPI-6A7414EE98","SIM-CE8CB0F51E","","","DA-AD0BEE7178"
"KA-202508-031359","PH-D4CA038CFA","BK-B368418D5B","UPI-6E20976D2F","SIM-3B45243359","","","DA-7D14182BAA"
"KA-202508-031362","PH-B79834F621","BK-FC9EC2360C","UPI-D43BE14062","SIM-0F1627354A","","","DA-D4D0166AF0"
"KA-202508-031365","PH-01D4F61938","BK-447070ED5F","UPI-14E3DA7888","SIM-6D66D2797F","","","DA-E7A3123819"
"KA-202508-031368","PH-0F5E91CC2E","BK-6C3D44D386","UPI-A6C7523CB0","SIM-E8942FA68F","","","DA-1B67609AD1"
"KA-202508-031371","PH-D5A179340B","BK-978069B87D","UPI-2EFF314C93","SIM-5095CC36A2","","","DA-5F7B732F45"
"KA-202508-031374","PH-81C4F726AA","BK-44D8A1EA52","UPI-FB870F68C9","SIM-4D75B61AE4","","","DA-14832C1E90"
"KA-202508-031377","PH-055E8F1FD4","BK-214BB1FD7C","UPI-69E01C8823","SIM-0F19D7A289","","","DA-AE07B9FCB1"
"KA-202508-031380","PH-085544B4E8","BK-B78EF96596","UPI-E518712FCD","SIM-47582DA2E7","","","DA-3593032874"
"KA-202508-031383","PH-70B3BA6A26","BK-958BF3B211","UPI-5F5BFADB9E","SIM-A9D4EA6CF7","","","DA-0DEE506BD0"
"KA-202508-031386","PH-98BC0A7A5C","BK-22BBF1DD79","UPI-1F8CFFAAC4","SIM-3076480497","","","DA-F6971EE3F6"
"KA-202508-031389","PH-79820FC840","BK-12213584E1","UPI-3BDB99DCEF","SIM-EAC668BC13","","","DA-BEA10E634E"
"KA-202508-031392","PH-A37F7F4FA0","BK-33175BA124","UPI-8C922EB6AC","SIM-89CA1BA2A4","","","DA-BA6E491362"
"KA-202508-031395","PH-6A7FFBE0A8","BK-5BEE3B701A","UPI-145A8A93FE","SIM-A6697DA124","","","DA-24DA340DFD"
"KA-202508-031398","PH-D18D7510EB","BK-EB054C613E","UPI-C9CD26CCA9","SIM-F68FE13F7B","","","DA-258B963909"
"KA-202508-031401","PH-FE49C8EA36","BK-F7C53A4F11","UPI-52AC91CF00","SIM-24907E6828","","","DA-4E27741A26"
"KA-202508-031404","PH-4A1FEAEC2D","BK-76C8F756C6","UPI-BF101C3FFB","SIM-D259837F7C","","","DA-013787CAE1"
"KA-202508-031407","PH-FFE24B8F3A","BK-A0CC1713FF","UPI-4945A0C319","SIM-A6CEEC78B6","","","DA-71716A9EC6"
"KA-202508-031410","PH-CEDF5F1D6F","BK-0A6296E5D7","UPI-FE344164D6","SIM-C77F8E9903","","","DA-0E424408C8"
"KA-202508-031413","PH-A90F8004CF","BK-D1488B8E65","UPI-7384583C69","SIM-18594CD060","","","DA-63F50D00E2"
"KA-202508-031416","PH-7DAE4B8283","BK-D00A00C175","UPI-D2D0AF8282","SIM-0F03178187","","","DA-93E4AC8329"
"KA-202508-031419","PH-8068BB85FA","BK-C51839C4F8","UPI-F045ECBF84","SIM-2997BA2135","","","DA-EBC968CAA2"
"KA-202508-031422","PH-3230587654","BK-DDFABB5EA9","UPI-6831407D36","SIM-CFAEABD3B4","","","DA-F333CE90DB"
"KA-202508-031425","PH-A0054CDEB2","BK-B4B17CF6F8","UPI-BC23C11365","SIM-7E0E74FEB5","","","DA-F7FBDCFE80"
"KA-202508-031428","PH-EC90F0F537","BK-22F6B6D39A","UPI-02C9287D48","SIM-FE99FC980D","","","DA-A08A40C0A9"
"KA-202508-031431","PH-BB8D7BEF6F","BK-83C0E3AAFE","UPI-3FC159971F","SIM-3427077091","","","DA-E24498FE51"
"KA-202508-031434","PH-BAE881E171","BK-60E2389AC0","UPI-7213B4A56B","SIM-44E8546E5B","","","DA-B889E22E2D"
"KA-202508-031437","PH-79BAC099C9","BK-596751928E","UPI-BA1D2B4365","SIM-0D00CDC70D","","","DA-AFF019E7F7"
"KA-202508-031440","PH-AA081209F2","BK-DADDA0BD10","UPI-78CB29BE11","SIM-C38CF9F188","","","DA-433D8F09A5"
"KA-202508-031443","PH-80656E8D79","BK-F420B8150E","UPI-C42EE28FBE","SIM-8A00F66955","","","DA-6BEED2D914"
"KA-202508-031446","PH-33FFBE8EE9","BK-D5D290DC2D","UPI-25E5782F22","SIM-C5CEA5F6F5","","","DA-9E184A1204"
"KA-202508-031449","PH-FBFA339AC8","BK-4B36CC6FE8","UPI-73EB36C41D","SIM-20617BA865","","","DA-2522F0CD91"
"KA-202508-031452","PH-D156390D52","BK-32DD78DAE7","UPI-1B83AFBD74","SIM-31576C90CA","","","DA-DD2931838A"
"KA-202508-031455","PH-D2E5F7D055","BK-2E9F5F981C","UPI-02DF110C52","SIM-ED35B73960","","","DA-B7B9D77A6A"
"KA-202508-031458","PH-541B71F5D0","BK-E94EA63FFB","UPI-B72E61F7A2","SIM-FA8D1531C6","","","DA-9BF65088F0"
"KA-202508-031461","PH-215A593F0C","BK-0313BC2E6C","UPI-FF1DEEF352","SIM-498AF70D43","","","DA-24C96CAF6B"
"KA-202508-031464","PH-ACB8138B8F","BK-8A68DEE1F7","UPI-7E8B425E3B","SIM-E896E3CA2B","","","DA-FC1856577B"
"KA-202508-031467","PH-0CF4E59FAE","BK-F748FF0D03","UPI-208CC97FF8","SIM-6CB255F0C0","","","DA-E3DD119306"
"KA-202508-031470","PH-A11139C3A5","BK-7EA4358BCB","UPI-89F480BF9D","SIM-2C8906B768","","","DA-87DAB76C71"
"KA-202508-031473","PH-835D7D2431","BK-F6F8ACC222","UPI-6DBADF424C","SIM-0EB1D3F4B3","","","DA-093881B041"
"KA-202508-031476","PH-A153FF7898","BK-01D3F54E33","UPI-F92FD528E0","SIM-C998B4E5DC","","","DA-9B75E2FFBD"
"KA-202508-031479","PH-FAAF3B7981","BK-E800E1A107","UPI-8BCDD17941","SIM-F40676E65E","","","DA-8849965B50"
"KA-202508-031482","PH-67DE13D40F","BK-CB12CE218C","UPI-A98C49D746","SIM-68F93AC2D4","","","DA-F6FF958B14"
"KA-202508-031485","PH-E8D693D601","BK-F760342C0C","UPI-61658F63F4","SIM-6BC3056CE3","","","DA-183BB78FB1"
"KA-202508-031488","PH-E7A0CFD954","","","","","",""
"KA-202508-031491","PH-0800BB49B8","","","","","",""
"KA-202508-031494","PH-B3BFB918A4","","","","","",""
"KA-202508-031497","PH-6B9CCACE32","","","","","",""
"KA-202508-031500","PH-52AED2FAE0","","","","","",""
"KA-202508-031503","PH-189BB75F0F","","","","","",""
"KA-202508-031506","PH-B538874CCE","","","","","",""
"KA-202508-031509","PH-E3C5BCA1AA","","","","","",""
"KA-202508-031512","PH-55CC56AA64","","","","","",""
"KA-202508-031515","PH-5FD344EEB3","","","","","",""
"KA-202508-031518","PH-1FECA64C7F","","","","","",""
"KA-202508-031521","PH-BDBEE58816","","","","","",""
"KA-202508-031524","PH-160A472560","","","","","",""
"KA-202508-031527","PH-21C466878B","","","","","",""
"KA-202508-031530","PH-B3FFBB3475","","","","","",""
"KA-202508-031533","PH-EA9012C9E5","","","","","",""
"KA-202508-031536","PH-D68C4EFA1B","","","","","",""
"KA-202508-031539","PH-68BDE9BA62","","","","","",""
"KA-202508-031542","PH-DC8E4F67D9","","","","","",""
"KA-202508-031545","PH-B43CC2CEE0","","","","","",""
"KA-202508-031548","PH-1E376A76F0","","","","","",""
"KA-202508-031551","PH-1B0C583C77","","","","","",""
"KA-202508-031554","PH-CC56DB7DFC","","","","","",""
"KA-202508-031557","PH-FA85421EF9","","","","","",""
"KA-202508-031560","PH-A8EB35AC99","","","","","",""
"KA-202508-031563","PH-3D344D3A76","","","","","",""
"KA-202508-031566","PH-E8B6BBB621","","","","","",""
"KA-202508-031569","PH-28BF5FB03C","","","","","",""
"KA-202508-031572","PH-FEF79DD22D","","","","","",""
"KA-202508-031575","PH-1E7A2F4B2E","","","","","",""
"KA-202508-031578","PH-E97F581FDD","","","","","",""
"KA-202508-031581","PH-5E27A4D1B1","","","","","",""
"KA-202508-031584","PH-4F768FCA38","","","","","",""
"KA-202508-031587","PH-D6C4EC895B","","","","","",""
"KA-202508-031590","PH-F01F09C1EB","","","","","",""
"KA-202508-031593","PH-5A72A2CB4C","","","","","",""
"KA-202508-031596","PH-50AF5011DB","","","","","",""
"KA-202508-031599","PH-CAE2611E2B","","","","","",""
"KA-202508-031602","PH-AF81B9A2A7","","","","","",""
"KA-202508-031605","PH-7C4DE57545","","","","","",""
"KA-202508-031608","PH-B1589CAA10","","","","","",""
"KA-202508-031611","PH-A87435A041","","","","","",""
"KA-202508-031614","PH-0E7B1C0208","","","","","",""
"KA-202508-031617","PH-CA38504B04","","","","","",""
"KA-202508-031620","PH-807D9099DD","","","","","",""
"KA-202508-031623","PH-5313067141","","","","","",""
"KA-202508-031626","PH-F21CBE733C","","","","","",""
"KA-202508-031629","PH-65B2493970","","","","","",""
"KA-202508-031632","PH-BE5D3712B9","","","","","",""
"KA-202508-031635","PH-73069EF7D0","","","","","",""
"KA-202508-031638","PH-0A49355382","","","","","",""
"KA-202508-031641","PH-2AAA5AE31D","","","","","",""
"KA-202508-031644","PH-27DCFDB9BE","","","","","",""
"KA-202508-031647","PH-C1F96917FE","","","","","",""
"KA-202508-031650","PH-8BD0B0BC9F","","","","","",""
"KA-202508-031653","PH-790ACE78D7","","","","","",""
"KA-202508-031656","PH-7F1C7B2DA6","","","","","",""
"KA-202508-031659","PH-B81C6F4E90","","","","","",""
"KA-202508-031662","PH-16B2096162","","","","","",""
"KA-202508-031665","PH-B0F93E4015","","","","","",""
"KA-202508-031668","PH-F7DBEEF8F5","","","","","",""
"KA-202508-031671","PH-2E7E87C729","","","","","",""
"KA-202508-031674","PH-FBC8FFBC77","","","","","",""
"KA-202508-031677","PH-48C2D13394","","","","","",""
"KA-202508-031680","PH-F8F609D007","","","","","",""
"KA-202508-031683","PH-0D7BF31212","","","","","",""
"KA-202508-031686","PH-5FC954DCBF","","","","","",""
"KA-202508-031689","PH-9FAE6B148F","","","","","",""
"KA-202508-031692","PH-CB0E988201","","","","","",""
"KA-202508-031695","PH-39DC3614C6","","","","","",""
"KA-202508-031698","PH-AC67139572","","","","","",""
"KA-202508-031701","PH-570C20BDB0","","","","","",""
"KA-202508-031704","PH-8ABBD144F4","","","","","",""
"KA-202508-031707","PH-6D3FCCD605","","","","","",""
